theader_id,tdatetime,location_name,theader_type,Checks,item_price,kiosk_name,tdetail_id,item_qty,item_number,item_description,item_cat_name,item_sub_cat_name,item_split,item_split_percent,ttenders_id,ttenders_tid,ttenders_name
15675061,4/13/2026 1:20:30 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235217,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15275884,15675061,Meal Exchange
15675061,4/13/2026 1:20:30 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235218,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15275884,15675061,Meal Exchange
15675061,4/13/2026 1:20:30 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235219,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15275884,15675061,Meal Exchange
15675066,4/13/2026 1:20:38 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19235223,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15275888,15675066,Meal Exchange
15675072,4/13/2026 1:20:53 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19235230,1,603262,Bibimbap Beef Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15275895,15675072,Meal Exchange
15675073,4/13/2026 1:20:53 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235231,1,600937,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15275896,15675073,Dining Dollars
15675075,4/13/2026 1:20:58 PM,RTCC Food Court,1,1,11.49,RTCC Food Court ELO Kiosk 4,19235233,1,PAN10001,2 Entree,Panda Express,PAN Food,False,0,15275898,15675075,Credit Card
15675077,4/13/2026 1:21:04 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19235235,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15275900,15675077,Credit Card
15675077,4/13/2026 1:21:04 PM,RTCC Food Court,1,0,9.99,RTCC Food Court Reg 1,19235236,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15275900,15675077,Credit Card
15675078,4/13/2026 1:21:05 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 3,19235237,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15275901,15675078,Meal Exchange
15675083,4/13/2026 1:21:13 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19235243,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15275906,15675083,Meal Exchange
15675085,4/13/2026 1:21:16 PM,RTCC Food Court,1,1,15.49,RTCC Taco Taco MO,19235245,1,603280,Carne Asada (Steak) Burrito Meal Plan,Taco Taco,TT Meal Plan,False,0,15275908,15675085,Meal Exchange
15675088,4/13/2026 1:21:20 PM,RTCC Food Court,1,1,13.49,RTCC Food Court ELO Kiosk 6,19235248,1,13002,3 Entree,Panda Express,PAN Food,False,0,15275911,15675088,Credit Card
15675095,4/13/2026 1:21:31 PM,RTCC Food Court,1,1,9.99,RTCC Taco Taco MO,19235254,1,601588,EatWell Guacamole Bowl,Taco Taco,TT Meal Plan Employee,False,0,15275917,15675095,Employee Meal Plan
15675097,4/13/2026 1:21:34 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19235256,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15275919,15675097,Meal Exchange
15675098,4/13/2026 1:21:37 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235257,1,6717,Protein Power,C&G,C&G Smoothies,False,0,15275920,15675098,Dining Dollars
15675099,4/13/2026 1:21:37 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235258,1,CG007,Fight On Medium,C&G,C&G Meal Plan,False,0,15275921,15675099,Meal Exchange
15675100,4/13/2026 1:21:38 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235259,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15275922,15675100,Meal Exchange
15675101,4/13/2026 1:21:38 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235260,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15275923,15675101,Meal Exchange
15675104,4/13/2026 1:21:49 PM,RTCC Food Court,1,1,17.77,RTCC Food Court ELO Kiosk 5,19235264,1,600617,Bowl Pollo Asado (Chicken) ,Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15275926,15675104,Dining Dollars
15675107,4/13/2026 1:21:51 PM,RTCC Food Court,1,1,3.49,RTCC Food Court ELO Kiosk 11,19235267,1,601048,Fountain Drink,Slice Shop,SLS Drinks,False,0,15275929,15675107,Credit Card
15675109,4/13/2026 1:21:55 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235269,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15275931,15675109,Meal Exchange
15675110,4/13/2026 1:21:56 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19235270,1,602087,Spicy Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15275932,15675110,Meal Exchange
15675113,4/13/2026 1:22:02 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235273,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15275935,15675113,Meal Exchange
15675116,4/13/2026 1:22:08 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19235276,1,603262,Bibimbap Beef Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15275938,15675116,Meal Exchange
15675120,4/13/2026 1:22:13 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235280,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15275942,15675120,Meal Exchange
15675120,4/13/2026 1:22:13 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235281,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15275942,15675120,Meal Exchange
15675120,4/13/2026 1:22:13 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235282,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15275942,15675120,Meal Exchange
15675120,4/13/2026 1:22:13 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235283,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15275942,15675120,Meal Exchange
15675123,4/13/2026 1:22:15 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235286,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15275945,15675123,Meal Exchange
15675127,4/13/2026 1:22:31 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19235290,1,602086,Spicy Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15275949,15675127,Credit Card
15675135,4/13/2026 1:22:46 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235302,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15275957,15675135,Meal Exchange
15675137,4/13/2026 1:22:50 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235304,1,601755,Two Slice Combo,Slice Shop,SLS Promo Special,False,0,15275959,15675137,Credit Card
15675138,4/13/2026 1:22:54 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235305,1,601755,Two Slice Combo,Slice Shop,SLS Promo Special,False,0,15275960,15675138,Dining Dollars
15675143,4/13/2026 1:23:00 PM,RTCC Food Court,1,1,13.99,RTCC Food Court ELO Kiosk 5,19235310,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15275965,15675143,Meal Exchange
15675144,4/13/2026 1:23:03 PM,RTCC Food Court,1,1,11.49,RTCC Food Court Reg 1,19235311,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15275966,15675144,Credit Card
15675144,4/13/2026 1:23:03 PM,RTCC Food Court,1,0,11.49,RTCC Food Court Reg 1,19235312,1,PAN10001,2 Entree,Panda Express Register,PAN Food Reg,False,0,15275966,15675144,Credit Card
15675144,4/13/2026 1:23:03 PM,RTCC Food Court,1,0,2.49,RTCC Food Court Reg 1,19235313,1,PAN10003,Appetizers,Panda Express Register,PAN Food Reg,False,0,15275966,15675144,Credit Card
15675144,4/13/2026 1:23:03 PM,RTCC Food Court,1,0,3.59,RTCC Food Court Reg 1,19235315,1,76571,Diet Coke 16oz Slim Can,Panda Express Register,PAN Drinks Reg,False,0,15275966,15675144,Credit Card
15675148,4/13/2026 1:23:11 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19235318,1,603262,Bibimbap Beef Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15275970,15675148,Meal Exchange
15675149,4/13/2026 1:23:12 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235319,1,600937,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15275971,15675149,Credit Card
15675152,4/13/2026 1:23:13 PM,RTCC Food Court,1,1,12.99,RTCC Food Court ELO Kiosk 10,19235322,1,603397,Pollo Asado (Chicken) Bowl Meal Plan,Taco Taco Kiosk Reg,TT Meal Plan Employee Kiosk,False,0,15275974,15675152,Employee Meal Plan
15675157,4/13/2026 1:23:22 PM,RTCC Food Court,1,1,11.99,RTCC Taco Taco MO,19235328,1,600657,Carnitas (Pork) Bowl Meal Plan,Taco Taco,TT Meal Plan,False,0,15275979,15675157,Meal Exchange
15675159,4/13/2026 1:23:27 PM,RTCC Food Court,1,1,0.0000,RTCC Chicken Tenders MO,19235330,1,602028,Chicken Tenders Combo,RTCC Chicken Tenders,BC Tenders,False,0,15275981,15675159,Dining Dollars
15675159,4/13/2026 1:23:27 PM,RTCC Food Court,1,0,13.99,RTCC Chicken Tenders MO,19235331,1,602029,3 Piece Chicken Tender Combo,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15275981,15675159,Dining Dollars
15675161,4/13/2026 1:23:31 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235333,1,BC005,Burger Crush Combo,Burger Crush,BC Combos,False,0,15275983,15675161,Credit Card
15675161,4/13/2026 1:23:31 PM,RTCC Food Court,1,0,15.49,RTCC Burger Crush MO,19235334,1,BC007,Double Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15275983,15675161,Credit Card
15675161,4/13/2026 1:23:31 PM,RTCC Food Court,1,0,0.89,RTCC Burger Crush MO,19235335,1,601334,Fries,Burger Crush,BC Combo Sides,False,0,15275983,15675161,Credit Card
15675161,4/13/2026 1:23:31 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235336,1,601335,Fountain Drink,Burger Crush,BC Combo Drink,False,0,15275983,15675161,Credit Card
15675164,4/13/2026 1:23:33 PM,RTCC Food Court,1,1,14.99,RTCC C and G MO,19235339,1,6717,Protein Power,C&G,C&G Smoothies,False,0,15275986,15675164,Dining Dollars
15675165,4/13/2026 1:23:33 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235340,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15275987,15675165,Meal Exchange
15675167,4/13/2026 1:23:35 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19235342,1,CG004,Trojan Acai Medium,C&G,C&G Meal Plan,False,0,15275989,15675167,Meal Exchange
15675168,4/13/2026 1:23:35 PM,RTCC Food Court,1,1,15.99,RTCC C and G MO,19235343,1,6788,Create Your Own,C&G,C&G Acai,False,0,15275990,15675168,Credit Card
15675171,4/13/2026 1:23:36 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19235346,1,CG006,PB Chocolate Acai Medium,C&G,C&G Meal Plan,False,0,15275993,15675171,Meal Exchange
15675173,4/13/2026 1:23:37 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235348,1,CG011,Protein Power Medium,C&G,C&G Meal Plan,False,0,15275995,15675173,Meal Exchange
15675182,4/13/2026 1:23:51 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235357,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276004,15675182,Meal Exchange
15675184,4/13/2026 1:23:55 PM,RTCC Food Court,1,1,15.49,RTCC Taco Taco MO,19235359,1,603281,Ensalada Carne Asada (Steak) Meal Plan,Taco Taco,TT Meal Plan,False,0,15276006,15675184,Meal Exchange
15675186,4/13/2026 1:23:59 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235361,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15276008,15675186,Meal Exchange
15675186,4/13/2026 1:23:59 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235362,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15276008,15675186,Meal Exchange
15675186,4/13/2026 1:23:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235363,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15276008,15675186,Meal Exchange
15675186,4/13/2026 1:23:59 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235364,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15276008,15675186,Meal Exchange
15675187,4/13/2026 1:24:00 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235365,1,600937,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15276009,15675187,Dining Dollars
15675187,4/13/2026 1:24:00 PM,RTCC Food Court,1,0,3.49,RTCC Bowls Express MO,19235366,1,603318,Fountain Drink,RTCC Bowls Express,RTCC Bowls Express Drinks,False,0,15276009,15675187,Dining Dollars
15675190,4/13/2026 1:24:03 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19235369,1,602087,Spicy Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276012,15675190,Meal Exchange
15675195,4/13/2026 1:24:09 PM,RTCC Food Court,1,1,11.49,RTCC Panda MO,19235376,1,PAN10001,2 Entree,Panda Express,PAN Food,False,0,15276016,15675195,Credit Card
15675199,4/13/2026 1:24:13 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235380,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15276020,15675199,Meal Exchange
15675201,4/13/2026 1:24:16 PM,RTCC Food Court,1,1,15.49,RTCC Taco Taco MO,19235382,1,603280,Carne Asada (Steak) Burrito Meal Plan,Taco Taco,TT Meal Plan,False,0,15276022,15675201,Meal Exchange
15675206,4/13/2026 1:24:20 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19235388,1,602087,Spicy Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276027,15675206,Meal Exchange
15675207,4/13/2026 1:24:21 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235389,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276028,15675207,Meal Exchange
15675211,4/13/2026 1:24:28 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235392,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276031,15675211,Meal Exchange
15675214,4/13/2026 1:24:42 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19235395,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15276034,15675214,Credit Card
15675214,4/13/2026 1:24:42 PM,RTCC Food Court,1,0,3.49,RTCC Food Court Reg 1,19235397,1,PAN100010,Fountain Drink,Panda Express Register,PAN Drinks Reg,False,0,15276034,15675214,Credit Card
15675215,4/13/2026 1:24:43 PM,RTCC Food Court,1,1,13.99,RTCC Taco Taco MO,19235396,1,600656,2 Carne Asada Tacos Meal Plan (Steak),Taco Taco,TT Meal Plan,False,0,15276035,15675215,Meal Exchange
15675218,4/13/2026 1:24:45 PM,RTCC Food Court,1,1,5.49,RTCC Slice Shop MO,19235399,1,601011,Pepperoni Slice,Slice Shop,SLS Slice,False,0,15276037,15675218,Dining Dollars
15675218,4/13/2026 1:24:45 PM,RTCC Food Court,1,0,5.49,RTCC Slice Shop MO,19235400,1,601011,Pepperoni Slice,Slice Shop,SLS Slice,False,0,15276037,15675218,Dining Dollars
15675223,4/13/2026 1:24:52 PM,RTCC Food Court,1,1,9.99,RTCC Taco Taco MO,19235405,1,600659,2 Carnitas (Pork) Tacos Meal Plan,Taco Taco,TT Meal Plan,False,0,15276042,15675223,Meal Exchange
15675225,4/13/2026 1:24:56 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19235408,1,603261,Medi Crunch Falafel Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15276044,15675225,Meal Exchange
15675229,4/13/2026 1:25:01 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235412,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276048,15675229,Meal Exchange
15675231,4/13/2026 1:25:02 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235414,1,600937,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15276050,15675231,Credit Card
15675235,4/13/2026 1:25:07 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235419,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15276054,15675235,Meal Exchange
15675235,4/13/2026 1:25:07 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235420,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15276054,15675235,Meal Exchange
15675235,4/13/2026 1:25:07 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235421,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15276054,15675235,Meal Exchange
15675235,4/13/2026 1:25:07 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235422,1,603122,No Fountain Drink,Burger Crush,BC MP Drinks,False,0,15276054,15675235,Meal Exchange
15675236,4/13/2026 1:25:10 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235423,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276055,15675236,Meal Exchange
15675239,4/13/2026 1:25:13 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19235426,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15276058,15675239,Meal Exchange
15675246,4/13/2026 1:25:23 PM,RTCC Food Court,1,1,10.99,RTCC Food Court ELO Kiosk 2,19235435,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15276065,15675246,Meal Exchange
15675248,4/13/2026 1:25:25 PM,RTCC Food Court,1,1,15.99,RTCC Bowls MO,19235437,1,603262,Bibimbap Beef Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15276067,15675248,Meal Exchange
15675251,4/13/2026 1:25:30 PM,RTCC Food Court,1,1,11.49,RTCC Panda MO,19235440,1,PAN10001,2 Entree,Panda Express,PAN Food,False,0,15276070,15675251,Credit Card
15675253,4/13/2026 1:25:31 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19235442,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15276072,15675253,Meal Exchange
15675258,4/13/2026 1:25:31 PM,RTCC Food Court,1,1,9.99,RTCC Food Court Reg 1,19235448,1,PAN10000,1 Entree,Panda Express Register,PAN Food Reg,False,0,15276077,15675258,Credit Card
15675256,4/13/2026 1:25:32 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19235446,1,CG006,PB Chocolate Acai Medium,C&G,C&G Meal Plan,False,0,15276075,15675256,Meal Exchange
15675259,4/13/2026 1:25:33 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19235449,1,CG006,PB Chocolate Acai Medium,C&G,C&G Meal Plan,False,0,15276078,15675259,Meal Exchange
15675261,4/13/2026 1:25:34 PM,RTCC Food Court,1,1,11.99,RTCC C and G MO,19235452,1,601695,EatWell Fight On Smoothie Medium,C&G,C&G EatWell,False,0,15276080,15675261,Dining Dollars
15675263,4/13/2026 1:25:34 PM,RTCC Food Court,1,1,13.99,RTCC C and G MO,19235453,1,6784,Trojan,C&G,C&G Acai,False,0,15276082,15675263,Dining Dollars
15675263,4/13/2026 1:25:34 PM,RTCC Food Court,1,0,13.99,RTCC C and G MO,19235454,1,6784,Trojan,C&G,C&G Acai,False,0,15276082,15675263,Dining Dollars
15675265,4/13/2026 1:25:35 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235456,1,600937,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express,False,0,15276084,15675265,Dining Dollars
15675269,4/13/2026 1:25:41 PM,RTCC Food Court,1,1,10.99,RTCC Food Court ELO Kiosk 1,19235460,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15276088,15675269,Meal Exchange
15675271,4/13/2026 1:25:44 PM,RTCC Food Court,1,1,20.48,RTCC Food Court ELO Kiosk 4,19235463,1,600612,Ensalada Carne Asada (Steak Salad),Taco Taco Kiosk Reg,TT Entrees Kiosk,False,0,15276090,15675271,Discretionary
15675271,4/13/2026 1:25:44 PM,RTCC Food Court,1,0,3.49,RTCC Food Court ELO Kiosk 4,19235464,1,601128,Jarritos Assorted Flavors,Taco Taco Kiosk Reg,TT Drinks Kiosk,False,0,15276090,15675271,Discretionary
15675272,4/13/2026 1:25:46 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19235465,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15276091,15675272,Meal Exchange
15675274,4/13/2026 1:25:48 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235467,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15276093,15675274,Meal Exchange
15675278,4/13/2026 1:25:53 PM,RTCC Food Court,1,1,14.99,RTCC Bowls MO,19235471,1,603265,Tonkatsu Curry Bowl,RTCC Bowls,RTCC Bowls MP,False,0,15276097,15675278,Meal Exchange
15675279,4/13/2026 1:25:54 PM,RTCC Food Court,1,1,15.49,RTCC Taco Taco MO,19235472,1,603280,Carne Asada (Steak) Burrito Meal Plan,Taco Taco,TT Meal Plan,False,0,15276098,15675279,Meal Exchange
15675280,4/13/2026 1:25:55 PM,RTCC Food Court,1,1,0.89,RTCC Food Court ELO Kiosk 2,19235473,1,601304,Ranch Dressing,Burger Crush,BC Sides,False,0,15276099,15675280,Credit Card
15675282,4/13/2026 1:25:56 PM,RTCC Food Court,1,1,12.99,RTCC Taco Taco MO,19235474,1,600617,Bowl Pollo Asado (Chicken),Taco Taco,TT Entrees,False,0,15276100,15675282,Mobile Discretionary Student
15675286,4/13/2026 1:26:00 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235482,1,601335,Fountain Drink,Burger Crush,BC Combo Drink,False,0,15276105,15675286,Credit Card
15675286,4/13/2026 1:26:00 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235481,1,601334,Fries,Burger Crush,BC Combo Sides,False,0,15276105,15675286,Credit Card
15675286,4/13/2026 1:26:00 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235480,1,BC006,Single Crush,Burger Crush,BC Burgers & Sandwiches,False,0,15276105,15675286,Credit Card
15675286,4/13/2026 1:26:00 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235479,1,BC005,Burger Crush Combo,Burger Crush,BC Combos,False,0,15276105,15675286,Credit Card
15675287,4/13/2026 1:26:01 PM,RTCC Food Court,1,1,13.49,RTCC Panda MO,19235483,1,13002,3 Entree,Panda Express,PAN Food,False,0,15276106,15675287,Credit Card
15675288,4/13/2026 1:26:01 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235484,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276107,15675288,Meal Exchange
15675296,4/13/2026 1:26:13 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235495,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15276115,15675296,Meal Exchange
15675296,4/13/2026 1:26:13 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235496,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15276115,15675296,Meal Exchange
15675296,4/13/2026 1:26:13 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235497,1,600608,Fries,Burger Crush,BC MP Sides,False,0,15276115,15675296,Meal Exchange
15675296,4/13/2026 1:26:13 PM,RTCC Food Court,1,0,0.0000,RTCC Burger Crush MO,19235499,1,BC025,Fountain Drink,Burger Crush,BC MP Drinks,False,0,15276115,15675296,Meal Exchange
15675298,4/13/2026 1:26:13 PM,RTCC Food Court,1,1,10.99,RTCC Slice Shop MO,19235500,1,602208,Two Slice Combo,Slice Shop,SLS Meal Plans,False,0,15276117,15675298,Meal Exchange
15675303,4/13/2026 1:26:23 PM,RTCC Food Court,1,1,12.99,RTCC Bowls Express MO,19235508,1,602087,Spicy Chicken Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276122,15675303,Meal Exchange
15675308,4/13/2026 1:26:27 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235515,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276127,15675308,Meal Exchange
15675310,4/13/2026 1:26:31 PM,RTCC Food Court,1,1,12.99,RTCC Taco Taco MO,19235517,1,600661,Pollo Asado (Chicken) Bowl Meal Plan,Taco Taco,TT Meal Plan,False,0,15276129,15675310,Meal Exchange
15675317,4/13/2026 1:26:52 PM,RTCC Food Court,1,1,15.49,RTCC Bowls Express MO,19235526,1,601510,Teriyaki Salmon Bowl,RTCC Bowls Express,RTCC Bowls Express Meal Plan,False,0,15276136,15675317,Meal Exchange
15675318,4/13/2026 1:26:52 PM,RTCC Food Court,1,1,17.77,RTCC Taco Taco MO,19235527,1,600617,Bowl Pollo Asado (Chicken),Taco Taco,TT Entrees,False,0,15276137,15675318,Dining Dollars
15675319,4/13/2026 1:26:55 PM,RTCC Food Court,1,1,13.99,RTCC Chicken Tenders MO,19235528,1,601518,3 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Meal Plan,False,0,15276138,15675319,Meal Exchange
15675320,4/13/2026 1:26:55 PM,RTCC Food Court,1,1,0.0000,RTCC Food Court ELO Kiosk 7,19235529,1,601502,Chicken Tenders,RTCC Chicken Tenders,BC Tenders,False,0,15276139,15675320,Credit Card
15675320,4/13/2026 1:26:55 PM,RTCC Food Court,1,0,15.99,RTCC Food Court ELO Kiosk 7,19235530,1,601432,5 Pieces with Fries,RTCC Chicken Tenders,BC Tenders Entrees,False,0,15276139,15675320,Credit Card
15675322,4/13/2026 1:27:01 PM,RTCC Food Court,1,1,13.49,RTCC Food Court Reg 1,19235534,1,13002,3 Entree,Panda Express Register,PAN Food Reg,False,0,15276141,15675322,Credit Card
15675323,4/13/2026 1:27:03 PM,RTCC Food Court,1,1,0.0000,RTCC Burger Crush MO,19235535,1,BC017,Swipe Combo,Burger Crush,BC Meal Plan,False,0,15276142,15675323,Meal Exchange
15675323,4/13/2026 1:27:03 PM,RTCC Food Court,1,0,11.99,RTCC Burger Crush MO,19235536,1,BC019,Single Crush,Burger Crush,BC MP Entree,False,0,15276142,15675323,Meal Exchange
